,path,taxa,specimen,tissue,path_anx,path_cal_xml,path_eax,path_lmd,path_sbx,canonical_name,length,width
1219,Search engine/test/AnthopleuraPAN59/filament/image0091.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0091.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0091.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0091.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0091.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0091.tif.sbx,Anthopleura_PAN59_filament_113,30.238842577283354,5.528009947930335
1220,Search engine/test/AnthopleuraPAN59/filament/image0109.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0109.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0109.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0109.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0109.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0109.tif.sbx,Anthopleura_PAN59_filament_114,,
1221,Search engine/test/AnthopleuraPAN59/filament/image0110.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0110.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0110.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0110.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0110.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0110.tif.sbx,Anthopleura_PAN59_filament_115,,
1222,Search engine/test/AnthopleuraPAN59/filament/image0117.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0117.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0117.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0117.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0117.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0117.tif.sbx,Anthopleura_PAN59_filament_116,25.594590666581453,4.351526216148617
1223,Search engine/test/AnthopleuraPAN59/filament/image0121.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0121.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0121.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0121.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0121.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0121.tif.sbx,Anthopleura_PAN59_filament_117,,
1224,Search engine/test/AnthopleuraPAN59/filament/image0122.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0122.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0122.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0122.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0122.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0122.tif.sbx,Anthopleura_PAN59_filament_118,,
1225,Search engine/test/AnthopleuraPAN59/filament/image0123.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0123.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0123.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0123.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0123.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0123.tif.sbx,Anthopleura_PAN59_filament_119,24.40491753022702,3.6533801874785685
1226,Search engine/test/AnthopleuraPAN59/filament/image0175.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0175.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0175.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0175.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0175.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0175.tif.sbx,Anthopleura_PAN59_filament_120,24.032394342371266,4.282669453489929
1227,Search engine/test/AnthopleuraPAN59/filament/image0179.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0179.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0179.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0179.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0179.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0179.tif.sbx,Anthopleura_PAN59_filament_121,,
1228,Search engine/test/AnthopleuraPAN59/filament/image0200.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0200.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0200.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0200.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0200.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0200.tif.sbx,Anthopleura_PAN59_filament_122,,
1229,Search engine/test/AnthopleuraPAN59/filament/image0201.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0201.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0201.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0201.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0201.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0201.tif.sbx,Anthopleura_PAN59_filament_123,,
1230,Search engine/test/AnthopleuraPAN59/filament/image0203.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0203.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0203.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0203.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0203.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0203.tif.sbx,Anthopleura_PAN59_filament_124,21.689895973474258,3.701876333581344
1231,Search engine/test/AnthopleuraPAN59/filament/image0211.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0211.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0211.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0211.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0211.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0211.tif.sbx,Anthopleura_PAN59_filament_125,23.28607722565002,4.320676169146749
1232,Search engine/test/AnthopleuraPAN59/filament/image0213.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0213.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0213.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0213.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0213.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0213.tif.sbx,Anthopleura_PAN59_filament_126,23.940071583739876,4.632770336069772
1233,Search engine/test/AnthopleuraPAN59/filament/image0231.tif,Anthopleura,PAN59,filament,Search engine/test/AnthopleuraPAN59/filament/image0231.tif.anx,Search engine/test/AnthopleuraPAN59/filament/image0231.tif.cal.xml,Search engine/test/AnthopleuraPAN59/filament/image0231.tif.eax,Search engine/test/AnthopleuraPAN59/filament/image0231.tif.lmd,Search engine/test/AnthopleuraPAN59/filament/image0231.tif.sbx,Anthopleura_PAN59_filament_127,23.881636946139793,4.152272409444481
1234,Search engine/test/AnthopleuraPAN60/filament/image0001 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0001.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0001.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0001.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0001.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0001.tif (2).sbx,Anthopleura_PAN60_filament_96,11.18746924670414,1.9315446016052826
1235,Search engine/test/AnthopleuraPAN60/filament/image0001.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0001.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0001.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0001.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0001.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0001.tif.sbx,Anthopleura_PAN60_filament_97,12.76878817639339,2.28682742770218
1236,Search engine/test/AnthopleuraPAN60/filament/image0002 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0002.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0002.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0002.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0002.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0002.tif (2).sbx,Anthopleura_PAN60_filament_98,12.222689663343381,2.6365814911896046
1237,Search engine/test/AnthopleuraPAN60/filament/image0002.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0002.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0002.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0002.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0002.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0002.tif.sbx,Anthopleura_PAN60_filament_99,12.32659774042581,1.898241295338162
1238,Search engine/test/AnthopleuraPAN60/filament/image0003 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0003.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0003.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0003.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0003.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0003.tif (2).sbx,Anthopleura_PAN60_filament_100,,
1239,Search engine/test/AnthopleuraPAN60/filament/image0003 (3).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0003.tif (3).anx,Search engine/test/AnthopleuraPAN60/filament/image0003.tif.cal (3).xml,Search engine/test/AnthopleuraPAN60/filament/image0003.tif (3).eax,Search engine/test/AnthopleuraPAN60/filament/image0003.tif (3).lmd,Search engine/test/AnthopleuraPAN60/filament/image0003.tif (3).sbx,Anthopleura_PAN60_filament_101,12.906649672536613,2.348742343131313
1240,Search engine/test/AnthopleuraPAN60/filament/image0003.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0003.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0003.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0003.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0003.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0003.tif.sbx,Anthopleura_PAN60_filament_102,,
1241,Search engine/test/AnthopleuraPAN60/filament/image0004 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0004.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0004.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0004.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0004.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0004.tif (2).sbx,Anthopleura_PAN60_filament_103,11.944280563644055,2.082485857517987
1242,Search engine/test/AnthopleuraPAN60/filament/image0004 (3).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0004.tif (3).anx,Search engine/test/AnthopleuraPAN60/filament/image0004.tif.cal (3).xml,Search engine/test/AnthopleuraPAN60/filament/image0004.tif (3).eax,Search engine/test/AnthopleuraPAN60/filament/image0004.tif (3).lmd,Search engine/test/AnthopleuraPAN60/filament/image0004.tif (3).sbx,Anthopleura_PAN60_filament_104,12.828584905125043,1.785715471623329
1243,Search engine/test/AnthopleuraPAN60/filament/image0004.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0004.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0004.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0004.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0004.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0004.tif.sbx,Anthopleura_PAN60_filament_105,11.591014505945301,2.238747721974652
1244,Search engine/test/AnthopleuraPAN60/filament/image0005 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0005.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0005.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0005.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0005.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0005.tif (2).sbx,Anthopleura_PAN60_filament_106,,
1245,Search engine/test/AnthopleuraPAN60/filament/image0005.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0005.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0005.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0005.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0005.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0005.tif.sbx,Anthopleura_PAN60_filament_107,11.917531513637561,2.3808565966850095
1246,Search engine/test/AnthopleuraPAN60/filament/image0006 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0006.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0006.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0006.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0006.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0006.tif (2).sbx,Anthopleura_PAN60_filament_108,13.365447669416275,2.428837627816064
1247,Search engine/test/AnthopleuraPAN60/filament/image0006.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0006.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0006.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0006.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0006.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0006.tif.sbx,Anthopleura_PAN60_filament_109,13.2841090543691,2.2723258784373144
1248,Search engine/test/AnthopleuraPAN60/filament/image0007 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0007.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0007.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0007.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0007.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0007.tif (2).sbx,Anthopleura_PAN60_filament_110,12.538204712559914,2.2587776147337126
1249,Search engine/test/AnthopleuraPAN60/filament/image0007.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0007.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0007.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0007.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0007.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0007.tif.sbx,Anthopleura_PAN60_filament_111,12.629428386485982,2.286827270717667
1250,Search engine/test/AnthopleuraPAN60/filament/image0008 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0008.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0008.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0008.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0008.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0008.tif (2).sbx,Anthopleura_PAN60_filament_112,13.079668683455331,2.1428569576318033
1251,Search engine/test/AnthopleuraPAN60/filament/image0008 (3).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0008.tif (3).anx,Search engine/test/AnthopleuraPAN60/filament/image0008.tif.cal (3).xml,Search engine/test/AnthopleuraPAN60/filament/image0008.tif (3).eax,Search engine/test/AnthopleuraPAN60/filament/image0008.tif (3).lmd,Search engine/test/AnthopleuraPAN60/filament/image0008.tif (3).sbx,Anthopleura_PAN60_filament_113,11.63321361998211,2.237493420146523
1252,Search engine/test/AnthopleuraPAN60/filament/image0008.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0008.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0008.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0008.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0008.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0008.tif.sbx,Anthopleura_PAN60_filament_114,10.805224301991371,2.0990489742597176
1253,Search engine/test/AnthopleuraPAN60/filament/image0009.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0009.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0009.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0009.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0009.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0009.tif.sbx,Anthopleura_PAN60_filament_115,13.025921705829903,2.082481605697526
1254,Search engine/test/AnthopleuraPAN60/filament/image0010 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0010.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0010.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0010.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0010.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0010.tif (2).sbx,Anthopleura_PAN60_filament_116,12.423232101051655,2.0901256550288805
1255,Search engine/test/AnthopleuraPAN60/filament/image0010.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0010.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0010.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0010.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0010.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0010.tif.sbx,Anthopleura_PAN60_filament_117,,
1256,Search engine/test/AnthopleuraPAN60/filament/image0011 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0011.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0011.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0011.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0011.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0011.tif (2).sbx,Anthopleura_PAN60_filament_118,11.672890906580717,2.3957850573262642
1257,Search engine/test/AnthopleuraPAN60/filament/image0011.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0011.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0011.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0011.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0011.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0011.tif.sbx,Anthopleura_PAN60_filament_119,12.322721956156078,1.9723863321430932
1258,Search engine/test/AnthopleuraPAN60/filament/image0012 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0012.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0012.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0012.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0012.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0012.tif (2).sbx,Anthopleura_PAN60_filament_120,10.926472398824753,2.382438700494088
1259,Search engine/test/AnthopleuraPAN60/filament/image0012.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0012.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0012.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0012.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0012.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0012.tif.sbx,Anthopleura_PAN60_filament_121,11.443031100816029,2.2132251577836204
1260,Search engine/test/AnthopleuraPAN60/filament/image0013.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0013.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0013.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0013.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0013.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0013.tif.sbx,Anthopleura_PAN60_filament_122,12.858380555412424,2.1724147812751204
1261,Search engine/test/AnthopleuraPAN60/filament/image0014 (2).tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0014.tif (2).anx,Search engine/test/AnthopleuraPAN60/filament/image0014.tif.cal (2).xml,Search engine/test/AnthopleuraPAN60/filament/image0014.tif (2).eax,Search engine/test/AnthopleuraPAN60/filament/image0014.tif (2).lmd,Search engine/test/AnthopleuraPAN60/filament/image0014.tif (2).sbx,Anthopleura_PAN60_filament_123,12.889345093995315,1.8982415701538877
1262,Search engine/test/AnthopleuraPAN60/filament/image0014.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0014.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0014.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0014.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0014.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0014.tif.sbx,Anthopleura_PAN60_filament_124,13.778960518617799,2.3487473142419066
1263,Search engine/test/AnthopleuraPAN60/filament/image0015.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0015.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0015.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0015.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0015.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0015.tif.sbx,Anthopleura_PAN60_filament_125,,
1264,Search engine/test/AnthopleuraPAN60/filament/image0016.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0016.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0016.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0016.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0016.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0016.tif.sbx,Anthopleura_PAN60_filament_126,,
1265,Search engine/test/AnthopleuraPAN60/filament/image0020.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0020.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0020.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0020.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0020.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0020.tif.sbx,Anthopleura_PAN60_filament_127,16.386012294859476,2.4744616625348232
1266,Search engine/test/AnthopleuraPAN60/filament/image0075.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0075.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0075.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0075.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0075.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0075.tif.sbx,Anthopleura_PAN60_filament_128,12.34340630722924,2.1502845046944135
1267,Search engine/test/AnthopleuraPAN60/filament/image0087.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0087.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0087.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0087.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0087.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0087.tif.sbx,Anthopleura_PAN60_filament_129,10.945424148509572,2.179742249531836
1268,Search engine/test/AnthopleuraPAN60/filament/image0088.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0088.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0088.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0088.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0088.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0088.tif.sbx,Anthopleura_PAN60_filament_130,11.176056970823232,2.3487392420085778
1269,Search engine/test/AnthopleuraPAN60/filament/image0089.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0089.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0089.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0089.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0089.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0089.tif.sbx,Anthopleura_PAN60_filament_131,12.233124731437938,1.8982375749660592
1270,Search engine/test/AnthopleuraPAN60/filament/image0090.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0090.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0090.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0090.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0090.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0090.tif.sbx,Anthopleura_PAN60_filament_132,10.822371269187402,2.036028544314372
1271,Search engine/test/AnthopleuraPAN60/filament/image0091.tif,Anthopleura,PAN60,filament,Search engine/test/AnthopleuraPAN60/filament/image0091.tif.anx,Search engine/test/AnthopleuraPAN60/filament/image0091.tif.cal.xml,Search engine/test/AnthopleuraPAN60/filament/image0091.tif.eax,Search engine/test/AnthopleuraPAN60/filament/image0091.tif.lmd,Search engine/test/AnthopleuraPAN60/filament/image0091.tif.sbx,Anthopleura_PAN60_filament_133,12.68359110481268,2.1428609784086907
1272,Search engine/test/AnthopleuraPAN61/filament/image.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image.tif.sbx,Anthopleura_PAN61_filament_98,19.955674522867216,3.5538265048728648
1273,Search engine/test/AnthopleuraPAN61/filament/image0007.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0007.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0007.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0007.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0007.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0007.tif.sbx,Anthopleura_PAN61_filament_99,30.03644075849288,4.827695475285955
1274,Search engine/test/AnthopleuraPAN61/filament/image0018.tif,Anthopleura,PAN61,filament,Search engine/test/AnthopleuraPAN61/filament/image0018.tif.anx,Search engine/test/AnthopleuraPAN61/filament/image0018.tif.cal.xml,Search engine/test/AnthopleuraPAN61/filament/image0018.tif.eax,Search engine/test/AnthopleuraPAN61/filament/image0018.tif.lmd,Search engine/test/AnthopleuraPAN61/filament/image0018.tif.sbx,Anthopleura_PAN61_filament_100,24.85209304699952,4.644823674786442
